Number_of_Vehicles,Engine_CC_Mean,Speed_limit,Weather_Conditions,Road_Surface_Conditions,Light_Conditions,Urban_or_Rural_Area,Day_of_Week,Hour,Accident_Severity
0,1596.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Serious
0,1596.0,70.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,2496.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Serious
0,1289.0,40.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,0.0,60.0,Raining no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,2980.0,20.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1240.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,1910.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1596.0,30.0,Unknown,Dry,Darkness - lights lit,Rural,Monday,0,Slight
0,1573.0,70.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1369.5,70.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,1198.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lighting unknown,Urban,Friday,0,Slight
0,2149.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Saturday,0,Serious
0,1293.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,40.0,Raining no high winds,Wet or damp,Daylight,Rural,Thursday,0,Serious
0,1099.0,40.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1124.0,40.0,Other,Wet or damp,Darkness - lights lit,Rural,Tuesday,0,Slight
0,2287.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,0.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,0.0,70.0,Fine no high winds,Frost or ice,Darkness - no lighting,Rural,Friday,0,Slight
0,1686.0,30.0,Raining + high winds,Wet or damp,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,30.0,Raining + high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,2990.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1195.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1198.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Serious
0,0.0,70.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,2194.0,50.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1994.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Serious
0,1396.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Slight
0,1390.0,30.0,Fine no high winds,Frost or ice,Daylight,Urban,Friday,0,Slight
0,1388.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Saturday,0,Slight
0,1729.5,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1997.0,50.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,689.0,50.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,1995.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1378.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1598.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,1498.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1388.0,40.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,1598.0,40.0,Fine no high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,124.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Monday,0,Slight
0,1997.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,1847.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Sunday,0,Serious
0,1997.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Thursday,0,Slight
0,1761.0,30.0,Raining no high winds,Wet or damp,Darkness - no lighting,Rural,Friday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Sunday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,2048.0,70.0,Fine + high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,1248.0,30.0,Unknown,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,1029.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Unknown,Dry,Darkness - lighting unknown,Urban,Tuesday,0,Slight
0,1968.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Slight
0,2061.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1566.5,30.0,Fine no high winds,Dry,Darkness - lighting unknown,Urban,Tuesday,0,Slight
0,0.0,30.0,Raining + high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,0.0,20.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,1888.5,30.0,Fine no high winds,Frost or ice,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,645.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Thursday,0,Slight
0,1859.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1650.0,60.0,Other,Frost or ice,Daylight,Rural,Tuesday,0,Slight
0,1242.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Frost or ice,Daylight,Rural,Wednesday,0,Slight
0,1677.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,1389.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,0.0,30.0,Unknown,Dry,Daylight,Urban,Wednesday,0,Slight
0,1997.0,50.0,Fog or mist,Wet or damp,Darkness - lights lit,Rural,Friday,0,Serious
0,1389.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1896.0,30.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,2495.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,562.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1600.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Sunday,0,Slight
0,1787.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1753.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1998.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Serious
0,2040.3333333333333,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,5664.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Tuesday,0,Slight
0,2231.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1990.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Monday,0,Slight
0,1596.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Serious
0,1995.0,30.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Darkness - lighting unknown,Urban,Saturday,0,Slight
0,1676.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Slight
0,6365.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1229.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1270.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,6871.0,20.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,11946.0,70.0,Raining + high winds,Wet or damp,Darkness - lights lit,Rural,Friday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,898.5,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Serious
0,1943.25,60.0,Fine no high winds,Frost or ice,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,1612.5,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1332.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,561.0,40.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,1898.0,40.0,Other,Wet or damp,Darkness - lights lit,Urban,Tuesday,0,Slight
0,1299.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,2993.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,2198.0,70.0,Raining no high winds,Wet or damp,Daylight,Rural,Saturday,0,Serious
0,0.0,70.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,1873.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1587.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,1779.5,70.0,Fine no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,1498.5,70.0,Raining + high winds,Wet or damp,Darkness - lighting unknown,Rural,Friday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1299.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1389.0,30.0,Raining + high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,1796.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Serious
0,1396.0,60.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Serious
0,1298.0,30.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,2698.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,1886.0,60.0,Snowing no high winds,Snow,Daylight,Rural,Thursday,0,Slight
0,972.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1968.0,40.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Serious
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Rural,Thursday,0,Slight
0,1997.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,972.5,30.0,Unknown,Dry,Darkness - lights lit,Urban,Monday,0,Slight
0,792.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Frost or ice,Daylight,Urban,Tuesday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,60.0,Snowing + high winds,Snow,Daylight,Rural,Saturday,0,Slight
0,1968.0,30.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,2463.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Serious
0,1389.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,1896.0,40.0,Fine + high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,2402.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Friday,0,Slight
0,998.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,1397.5,60.0,Unknown,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,0.0,40.0,Fine no high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,0.0,30.0,Other,Wet or damp,Darkness - lights lit,Urban,Thursday,0,Slight
0,1294.5,50.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,1998.0,30.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,1261.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,0.0,30.0,Other,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,1398.0,70.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Serious
0,1715.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Serious
0,1124.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Thursday,0,Slight
0,1753.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,50.0,Fine no high winds,Frost or ice,Darkness - lights lit,Rural,Monday,0,Slight
0,0.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Monday,0,Slight
0,3248.0,60.0,Raining + high winds,Wet or damp,Daylight,Rural,Saturday,0,Slight
0,1397.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1390.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1984.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1686.0,40.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,50.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,1199.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,973.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Rural,Thursday,0,Slight
0,1997.0,70.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,1596.0,60.0,Raining no high winds,Wet or damp,Darkness - no lighting,Rural,Tuesday,0,Slight
0,1598.0,40.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,599.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,749.0,30.0,Fine no high winds,Wet or damp,Darkness - no lighting,Urban,Tuesday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1794.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,8650.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Tuesday,0,Serious
0,0.0,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,1086.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,2341.5,40.0,Raining + high winds,Wet or damp,Darkness - lights lit,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lighting unknown,Urban,Tuesday,0,Slight
0,0.0,40.0,Raining no high winds,Wet or damp,Daylight,Urban,Sunday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Friday,0,Serious
0,1850.0,50.0,Raining no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,12580.0,60.0,Fine no high winds,Wet or damp,Darkness - no lighting,Rural,Monday,0,Slight
0,0.0,20.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1299.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1245.0,60.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Serious
0,1363.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1221.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Serious
0,1498.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1794.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,498.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Serious
0,1369.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,1998.0,40.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,1998.0,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,7386.0,70.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,1245.0,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,1795.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Serious
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1779.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Unknown,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,1596.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,1299.0,40.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Monday,0,Slight
0,1995.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,1587.0,60.0,Fine no high winds,Wet or damp,Darkness - no lighting,Urban,Thursday,0,Slight
0,2204.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Saturday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1242.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Monday,0,Slight
0,1422.0,30.0,Other,Data missing or out of range,Darkness - lights lit,Urban,Monday,0,Slight
0,1995.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Monday,0,Slight
0,3900.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Thursday,0,Slight
0,1598.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,10518.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,40.0,Raining no high winds,Wet or damp,Daylight,Rural,Sunday,0,Slight
0,2041.0,30.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,7589.5,70.0,Raining + high winds,Wet or damp,Daylight,Rural,Monday,0,Slight
0,1796.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Tuesday,0,Slight
0,0.0,70.0,Other,Frost or ice,Darkness - lights lit,Urban,Sunday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1248.0,60.0,Snowing + high winds,Frost or ice,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1571.5,40.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,1328.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1328.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Darkness - lighting unknown,Urban,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1872.0,50.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,2402.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1796.0,40.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,1619.0,30.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,1896.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1686.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1970.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,1539.6666666666667,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1997.5,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Serious
0,2664.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1390.0,30.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1199.0,40.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,979.0,30.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,9600.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
